,char,dec,hex,freq,rate,acc_rate
17243,矁,30657,0x77c1,32,2.386268543392703e-08,0.9998832570314735
17244,垅,22405,0x5785,32,2.386268543392703e-08,0.9998832808941589
17245,椻,26939,0x693b,32,2.386268543392703e-08,0.9998833047568443
17246,菦,33766,0x83e6,32,2.386268543392703e-08,0.9998833286195297
17247,𩫅,170693,0x29ac5,32,2.386268543392703e-08,0.999883352482215
17248,譪,35690,0x8b6a,32,2.386268543392703e-08,0.9998833763449004
17249,緽,32253,0x7dfd,32,2.386268543392703e-08,0.9998834002075858
17250,鬗,39703,0x9b17,32,2.386268543392703e-08,0.9998834240702712
17251,砊,30730,0x780a,32,2.386268543392703e-08,0.9998834479329566
17252,霬,38700,0x972c,32,2.386268543392703e-08,0.999883471795642
17253,齀,40768,0x9f40,32,2.386268543392703e-08,0.9998834956583273
17254,𦩕,158293,0x26a55,32,2.386268543392703e-08,0.9998835195210127
17255,𤟇,149447,0x247c7,32,2.386268543392703e-08,0.9998835433836981
17256,靹,38777,0x9779,32,2.386268543392703e-08,0.9998835672463835
17257,莥,33701,0x83a5,32,2.386268543392703e-08,0.9998835911090689
17258,祙,31065,0x7959,32,2.386268543392703e-08,0.9998836149717543
17259,喼,21948,0x55bc,32,2.386268543392703e-08,0.9998836388344396
17260,盄,30404,0x76c4,32,2.386268543392703e-08,0.999883662697125
17261,踾,36414,0x8e3e,32,2.386268543392703e-08,0.9998836865598104
17262,溋,28299,0x6e8b,32,2.386268543392703e-08,0.9998837104224958
17263,邜,37020,0x909c,32,2.386268543392703e-08,0.9998837342851812
17264,𣲸,146616,0x23cb8,32,2.386268543392703e-08,0.9998837581478666
17265,䤅,18693,0x4905,32,2.386268543392703e-08,0.999883782010552
17266,𠑹,132217,0x20479,32,2.386268543392703e-08,0.9998838058732373
17267,蒫,33963,0x84ab,32,2.386268543392703e-08,0.9998838297359227
17268,誳,35507,0x8ab3,32,2.386268543392703e-08,0.9998838535986081
17269,搈,25608,0x6408,32,2.386268543392703e-08,0.9998838774612935
17270,眓,30483,0x7713,32,2.386268543392703e-08,0.9998839013239789
17271,坣,22371,0x5763,32,2.386268543392703e-08,0.9998839251866642
17272,𩨘,170520,0x29a18,32,2.386268543392703e-08,0.9998839490493496
17273,㟯,14319,0x37ef,32,2.386268543392703e-08,0.999883972912035
17274,鱲,40050,0x9c72,32,2.386268543392703e-08,0.9998839967747204
17275,泷,27895,0x6cf7,32,2.386268543392703e-08,0.9998840206374058
17276,䬯,19247,0x4b2f,31,2.311697651411681e-08,0.9998840437543823
17277,侞,20382,0x4f9e,31,2.311697651411681e-08,0.9998840668713589
17278,㝌,14156,0x374c,31,2.311697651411681e-08,0.9998840899883354
17279,𣪺,146106,0x23aba,31,2.311697651411681e-08,0.999884113105312
17280,𠮓,134035,0x20b93,31,2.311697651411681e-08,0.9998841362222886
17281,𠪲,133810,0x20ab2,31,2.311697651411681e-08,0.9998841593392651
17282,𥏳,152563,0x253f3,31,2.311697651411681e-08,0.9998841824562417
17283,𩟄,169924,0x297c4,31,2.311697651411681e-08,0.9998842055732182
17284,䰍,19469,0x4c0d,31,2.311697651411681e-08,0.9998842286901948
17285,㯻,15355,0x3bfb,31,2.311697651411681e-08,0.9998842518071713
17286,殨,27560,0x6ba8,31,2.311697651411681e-08,0.9998842749241479
17287,䮧,19367,0x4ba7,31,2.311697651411681e-08,0.9998842980411244
17288,衻,34939,0x887b,31,2.311697651411681e-08,0.999884321158101
17289,紴,32052,0x7d34,31,2.311697651411681e-08,0.9998843442750776
17290,胒,32978,0x80d2,31,2.311697651411681e-08,0.9998843673920541
17291,𢎘,140184,0x22398,31,2.311697651411681e-08,0.9998843905090307
17292,𠻘,134872,0x20ed8,31,2.311697651411681e-08,0.9998844136260072
17293,廦,24294,0x5ee6,31,2.311697651411681e-08,0.9998844367429838
17294,衶,34934,0x8876,31,2.311697651411681e-08,0.9998844598599603
17295,蘯,34351,0x862f,31,2.311697651411681e-08,0.9998844829769369
17296,䩙,19033,0x4a59,31,2.311697651411681e-08,0.9998845060939134
17297,䃔,16596,0x40d4,31,2.311697651411681e-08,0.99988452921089
17298,𩿨,172008,0x29fe8,31,2.311697651411681e-08,0.9998845523278665
17299,柌,26572,0x67cc,31,2.311697651411681e-08,0.9998845754448431
17300,㮆,15238,0x3b86,31,2.311697651411681e-08,0.9998845985618197
17301,獚,29530,0x735a,31,2.311697651411681e-08,0.9998846216787962
17302,濏,28623,0x6fcf,31,2.311697651411681e-08,0.9998846447957728
17303,础,30784,0x7840,31,2.311697651411681e-08,0.9998846679127493
17304,𫾻,180155,0x2bfbb,31,2.311697651411681e-08,0.9998846910297259
17305,𦘕,157205,0x26615,31,2.311697651411681e-08,0.9998847141467024
17306,𣿖,147414,0x23fd6,31,2.311697651411681e-08,0.999884737263679
17307,趩,36265,0x8da9,31,2.311697651411681e-08,0.9998847603806555
17308,𣅔,143700,0x23154,31,2.311697651411681e-08,0.9998847834976321
17309,𧆑,160145,0x27191,31,2.311697651411681e-08,0.9998848066146087
17310,𪍓,172883,0x2a353,31,2.311697651411681e-08,0.9998848297315852
17311,𦍩,156521,0x26369,31,2.311697651411681e-08,0.9998848528485618
17312,𤑼,148604,0x2447c,31,2.311697651411681e-08,0.9998848759655383
17313,𢧜,141788,0x229dc,31,2.311697651411681e-08,0.9998848990825149
17314,鮰,39856,0x9bb0,31,2.311697651411681e-08,0.9998849221994914
17315,骊,39562,0x9a8a,31,2.311697651411681e-08,0.999884945316468
17316,勈,21192,0x52c8,31,2.311697651411681e-08,0.9998849684334445
17317,蝏,34639,0x874f,31,2.311697651411681e-08,0.9998849915504211
17318,槈,27080,0x69c8,31,2.311697651411681e-08,0.9998850146673977
17319,𨟖,165846,0x287d6,31,2.311697651411681e-08,0.9998850377843742
17320,饖,39254,0x9956,31,2.311697651411681e-08,0.9998850609013508
17321,𦪑,158353,0x26a91,31,2.311697651411681e-08,0.9998850840183273
17322,䘯,17967,0x462f,31,2.311697651411681e-08,0.9998851071353039
17323,廫,24299,0x5eeb,31,2.311697651411681e-08,0.9998851302522804
17324,洦,27942,0x6d26,31,2.311697651411681e-08,0.999885153369257
17325,㷄,15812,0x3dc4,31,2.311697651411681e-08,0.9998851764862335
17326,䵹,19833,0x4d79,31,2.311697651411681e-08,0.9998851996032101
17327,𨸲,167474,0x28e32,31,2.311697651411681e-08,0.9998852227201867
17328,䈽,16957,0x423d,31,2.311697651411681e-08,0.9998852458371632
17329,騹,39481,0x9a39,31,2.311697651411681e-08,0.9998852689541398
17330,𨏠,164832,0x283e0,31,2.311697651411681e-08,0.9998852920711163
17331,䳡,19681,0x4ce1,31,2.311697651411681e-08,0.9998853151880929
17332,佮,20334,0x4f6e,31,2.311697651411681e-08,0.9998853383050694
17333,㬢,15138,0x3b22,31,2.311697651411681e-08,0.999885361422046
17334,堒,22546,0x5812,31,2.311697651411681e-08,0.9998853845390225
17335,𧼈,163592,0x27f08,31,2.311697651411681e-08,0.9998854076559991
17336,夽,22845,0x593d,31,2.311697651411681e-08,0.9998854307729756
17337,鎙,37785,0x9399,31,2.311697651411681e-08,0.9998854538899522
17338,憏,24975,0x618f,31,2.311697651411681e-08,0.9998854770069288
17339,𤥠,149856,0x24960,31,2.311697651411681e-08,0.9998855001239053
17340,黾,40702,0x9efe,31,2.311697651411681e-08,0.9998855232408819
17341,蓳,34035,0x84f3,31,2.311697651411681e-08,0.9998855463578584
17342,褀,35072,0x8900,31,2.311697651411681e-08,0.999885569474835
17343,渑,28177,0x6e11,31,2.311697651411681e-08,0.9998855925918115
17344,倲,20530,0x5032,31,2.311697651411681e-08,0.9998856157087881
17345,䁑,16465,0x4051,31,2.311697651411681e-08,0.9998856388257646
17346,澰,28592,0x6fb0,31,2.311697651411681e-08,0.9998856619427412
17347,蟰,34800,0x87f0,31,2.311697651411681e-08,0.9998856850597178
17348,痵,30197,0x75f5,31,2.311697651411681e-08,0.9998857081766943
17349,𥉑,152145,0x25251,31,2.311697651411681e-08,0.9998857312936709
17350,馈,39304,0x9988,31,2.311697651411681e-08,0.9998857544106474
17351,辩,36777,0x8fa9,31,2.311697651411681e-08,0.999885777527624
17352,绸,32504,0x7ef8,31,2.311697651411681e-08,0.9998858006446005
17353,豃,35907,0x8c43,31,2.311697651411681e-08,0.9998858237615771
17354,窡,31393,0x7aa1,31,2.311697651411681e-08,0.9998858468785536
17355,嶾,23998,0x5dbe,31,2.311697651411681e-08,0.9998858699955302
17356,梖,26774,0x6896,31,2.311697651411681e-08,0.9998858931125068
17357,壪,22762,0x58ea,31,2.311697651411681e-08,0.9998859162294833
17358,𩆊,168330,0x2918a,31,2.311697651411681e-08,0.9998859393464599
17359,讴,35764,0x8bb4,31,2.311697651411681e-08,0.9998859624634364
17360,濑,28625,0x6fd1,31,2.311697651411681e-08,0.999885985580413
17361,謉,35593,0x8b09,31,2.311697651411681e-08,0.9998860086973895
17362,𪃩,172265,0x2a0e9,31,2.311697651411681e-08,0.9998860318143661
17363,魤,39780,0x9b64,31,2.311697651411681e-08,0.9998860549313426
17364,杋,26443,0x674b,31,2.311697651411681e-08,0.9998860780483192
17365,𣽅,147269,0x23f45,31,2.311697651411681e-08,0.9998861011652957
17366,搀,25600,0x6400,31,2.311697651411681e-08,0.9998861242822723
17367,竬,31468,0x7aec,31,2.311697651411681e-08,0.9998861473992489
17368,䩫,19051,0x4a6b,31,2.311697651411681e-08,0.9998861705162254
17369,煪,29034,0x716a,31,2.311697651411681e-08,0.999886193633202
17370,䊧,17063,0x42a7,31,2.311697651411681e-08,0.9998862167501785
17371,潡,28513,0x6f61,31,2.311697651411681e-08,0.9998862398671551
17372,𢎤,140196,0x223a4,31,2.311697651411681e-08,0.9998862629841316
17373,棯,26863,0x68ef,31,2.311697651411681e-08,0.9998862861011082
17374,骋,39563,0x9a8b,31,2.311697651411681e-08,0.9998863092180847
17375,㑭,13421,0x346d,31,2.311697651411681e-08,0.9998863323350613
17376,𡸜,138780,0x21e1c,31,2.311697651411681e-08,0.9998863554520379
17377,㡒,14418,0x3852,31,2.311697651411681e-08,0.9998863785690144
17378,鴲,40242,0x9d32,31,2.311697651411681e-08,0.999886401685991
17379,酯,37231,0x916f,31,2.311697651411681e-08,0.9998864248029675
17380,䣺,18682,0x48fa,31,2.311697651411681e-08,0.9998864479199441
17381,蜛,34587,0x871b,31,2.311697651411681e-08,0.9998864710369206
17382,䂦,16550,0x40a6,31,2.311697651411681e-08,0.9998864941538972
17383,倻,20539,0x503b,31,2.311697651411681e-08,0.9998865172708737
17384,哹,21753,0x54f9,31,2.311697651411681e-08,0.9998865403878503
17385,㷮,15854,0x3dee,31,2.311697651411681e-08,0.9998865635048269
17386,鱬,40044,0x9c6c,31,2.311697651411681e-08,0.9998865866218034
17387,𡺯,138927,0x21eaf,31,2.311697651411681e-08,0.99988660973878
17388,黖,40662,0x9ed6,31,2.311697651411681e-08,0.9998866328557565
17389,㷔,15828,0x3dd4,31,2.311697651411681e-08,0.9998866559727331
17390,鲈,40072,0x9c88,31,2.311697651411681e-08,0.9998866790897096
17391,矨,30696,0x77e8,31,2.311697651411681e-08,0.9998867022066862
17392,谙,35865,0x8c19,31,2.311697651411681e-08,0.9998867253236627
17393,僺,20730,0x50fa,31,2.311697651411681e-08,0.9998867484406393
17394,腡,33121,0x8161,31,2.311697651411681e-08,0.9998867715576158
17395,,58976,0xe660,31,2.311697651411681e-08,0.9998867946745924
17396,𦠍,157709,0x2680d,31,2.311697651411681e-08,0.999886817791569
17397,鈪,37418,0x922a,31,2.311697651411681e-08,0.9998868409085455
17398,褄,35076,0x8904,31,2.311697651411681e-08,0.9998868640255221
17399,揼,25596,0x63fc,31,2.311697651411681e-08,0.9998868871424986
17400,𨳺,167162,0x28cfa,30,2.237126759430659e-08,0.9998869095137662
17401,𩵎,171342,0x29d4e,30,2.237126759430659e-08,0.9998869318850339
17402,𠟭,133101,0x207ed,30,2.237126759430659e-08,0.9998869542563015
17403,𠣘,133336,0x208d8,30,2.237126759430659e-08,0.9998869766275691
17404,脿,33087,0x813f,30,2.237126759430659e-08,0.9998869989988367
17405,孲,23410,0x5b72,30,2.237126759430659e-08,0.9998870213701043
17406,嚔,22164,0x5694,30,2.237126759430659e-08,0.9998870437413719
17407,𢘇,140807,0x22607,30,2.237126759430659e-08,0.9998870661126396
17408,瑌,29772,0x744c,30,2.237126759430659e-08,0.9998870884839072
17409,綥,32165,0x7da5,30,2.237126759430659e-08,0.9998871108551748
17410,䯤,19428,0x4be4,30,2.237126759430659e-08,0.9998871332264424
17411,暿,26303,0x66bf,30,2.237126759430659e-08,0.99988715559771
17412,鳏,40143,0x9ccf,30,2.237126759430659e-08,0.9998871779689776
17413,爤,29220,0x7224,30,2.237126759430659e-08,0.9998872003402453
17414,嘾,22078,0x563e,30,2.237126759430659e-08,0.9998872227115129
17415,㮞,15262,0x3b9e,30,2.237126759430659e-08,0.9998872450827805
17416,𣯀,146368,0x23bc0,30,2.237126759430659e-08,0.9998872674540481
17417,𧌑,160529,0x27311,30,2.237126759430659e-08,0.9998872898253157
17418,𧋠,160480,0x272e0,30,2.237126759430659e-08,0.9998873121965833
17419,㮯,15279,0x3baf,30,2.237126759430659e-08,0.999887334567851
17420,愩,24873,0x6129,30,2.237126759430659e-08,0.9998873569391186
17421,挊,25354,0x630a,30,2.237126759430659e-08,0.9998873793103862
17422,𠃵,131317,0x200f5,30,2.237126759430659e-08,0.9998874016816538
17423,𥧌,154060,0x259cc,30,2.237126759430659e-08,0.9998874240529214
17424,䧜,18908,0x49dc,30,2.237126759430659e-08,0.999887446424189
17425,嵴,23924,0x5d74,30,2.237126759430659e-08,0.9998874687954566
17426,𧊵,160437,0x272b5,30,2.237126759430659e-08,0.9998874911667243
17427,䘃,17923,0x4603,30,2.237126759430659e-08,0.9998875135379919
17428,㴾,15678,0x3d3e,30,2.237126759430659e-08,0.9998875359092595
17429,慯,24943,0x616f,30,2.237126759430659e-08,0.9998875582805271
17430,曑,26321,0x66d1,30,2.237126759430659e-08,0.9998875806517947
17431,𧱚,162906,0x27c5a,30,2.237126759430659e-08,0.9998876030230623
17432,𢛁,140993,0x226c1,30,2.237126759430659e-08,0.99988762539433
17433,𩘥,169509,0x29625,30,2.237126759430659e-08,0.9998876477655976
17434,㥛,14683,0x395b,30,2.237126759430659e-08,0.9998876701368652
17435,荶,33654,0x8376,30,2.237126759430659e-08,0.9998876925081328
17436,鰦,39974,0x9c26,30,2.237126759430659e-08,0.9998877148794004
17437,柛,26587,0x67db,30,2.237126759430659e-08,0.999887737250668
17438,蚅,34437,0x8685,30,2.237126759430659e-08,0.9998877596219357
17439,藲,34290,0x85f2,30,2.237126759430659e-08,0.9998877819932033
17440,恺,24698,0x607a,30,2.237126759430659e-08,0.9998878043644709
17441,譈,35656,0x8b48,30,2.237126759430659e-08,0.9998878267357385
17442,𦔐,156944,0x26510,30,2.237126759430659e-08,0.9998878491070061
17443,𢍚,140122,0x2235a,30,2.237126759430659e-08,0.9998878714782737
17444,𡜮,137006,0x2172e,30,2.237126759430659e-08,0.9998878938495414
17445,釺,37370,0x91fa,30,2.237126759430659e-08,0.999887916220809
17446,㚘,13976,0x3698,30,2.237126759430659e-08,0.9998879385920766
17447,𧄸,160056,0x27138,30,2.237126759430659e-08,0.9998879609633442
17448,𡨃,137731,0x21a03,30,2.237126759430659e-08,0.9998879833346118
17449,㿿,16383,0x3fff,30,2.237126759430659e-08,0.9998880057058794
17450,娋,23051,0x5a0b,30,2.237126759430659e-08,0.999888028077147
17451,䏁,17345,0x43c1,30,2.237126759430659e-08,0.9998880504484147
17452,𧮒,162706,0x27b92,30,2.237126759430659e-08,0.9998880728196823
17453,鵱,40305,0x9d71,30,2.237126759430659e-08,0.9998880951909499
17454,鯞,39902,0x9bde,30,2.237126759430659e-08,0.9998881175622175
17455,藣,34275,0x85e3,30,2.237126759430659e-08,0.9998881399334851
17456,鲫,40107,0x9cab,30,2.237126759430659e-08,0.9998881623047527
17457,褹,35129,0x8939,30,2.237126759430659e-08,0.9998881846760204
17458,贲,36146,0x8d32,30,2.237126759430659e-08,0.999888207047288
17459,㗅,13765,0x35c5,30,2.237126759430659e-08,0.9998882294185556
17460,垁,22401,0x5781,30,2.237126759430659e-08,0.9998882517898232
17461,𥯦,154598,0x25be6,30,2.237126759430659e-08,0.9998882741610908
17462,缐,32528,0x7f10,30,2.237126759430659e-08,0.9998882965323584
17463,㳘,15576,0x3cd8,30,2.237126759430659e-08,0.9998883189036261
17464,㮵,15285,0x3bb5,30,2.237126759430659e-08,0.9998883412748937
17465,㳛,15579,0x3cdb,30,2.237126759430659e-08,0.9998883636461613
17466,𦒎,156814,0x2648e,30,2.237126759430659e-08,0.9998883860174289
17467,𦤞,157982,0x2691e,30,2.237126759430659e-08,0.9998884083886965
17468,飏,39119,0x98cf,30,2.237126759430659e-08,0.9998884307599641
17469,䓪,17642,0x44ea,30,2.237126759430659e-08,0.9998884531312318
17470,諎,35534,0x8ace,30,2.237126759430659e-08,0.9998884755024994
17471,𦞂,157570,0x26782,30,2.237126759430659e-08,0.999888497873767
17472,谯,35887,0x8c2f,30,2.237126759430659e-08,0.9998885202450346
17473,𣞺,145338,0x237ba,30,2.237126759430659e-08,0.9998885426163022
17474,滧,28391,0x6ee7,30,2.237126759430659e-08,0.9998885649875698
17475,霼,38716,0x973c,30,2.237126759430659e-08,0.9998885873588375
17476,懢,25058,0x61e2,30,2.237126759430659e-08,0.9998886097301051
17477,𥾏,155535,0x25f8f,30,2.237126759430659e-08,0.9998886321013727
17478,㳆,15558,0x3cc6,30,2.237126759430659e-08,0.9998886544726403
17479,䘢,17954,0x4622,30,2.237126759430659e-08,0.9998886768439079
17480,怸,24632,0x6038,30,2.237126759430659e-08,0.9998886992151755
17481,镛,38235,0x955b,30,2.237126759430659e-08,0.9998887215864432
17482,玑,29585,0x7391,30,2.237126759430659e-08,0.9998887439577108
17483,𣚃,145027,0x23683,30,2.237126759430659e-08,0.9998887663289784
17484,债,20538,0x503a,30,2.237126759430659e-08,0.999888788700246
17485,㠔,14356,0x3814,30,2.237126759430659e-08,0.9998888110715136
17486,𣅿,143743,0x2317f,30,2.237126759430659e-08,0.9998888334427812
17487,齼,40828,0x9f7c,30,2.237126759430659e-08,0.9998888558140488
17488,㯼,15356,0x3bfc,30,2.237126759430659e-08,0.9998888781853165
17489,䮚,19354,0x4b9a,30,2.237126759430659e-08,0.9998889005565841
17490,偺,20602,0x507a,30,2.237126759430659e-08,0.9998889229278517
17491,嶣,23971,0x5da3,30,2.237126759430659e-08,0.9998889452991193
17492,鸱,40497,0x9e31,30,2.237126759430659e-08,0.9998889676703869
17493,𤳖,150742,0x24cd6,30,2.237126759430659e-08,0.9998889900416545
17494,瓯,29935,0x74ef,30,2.237126759430659e-08,0.9998890124129222
17495,讹,35769,0x8bb9,30,2.237126759430659e-08,0.9998890347841898
17496,𫉬,176748,0x2b26c,30,2.237126759430659e-08,0.9998890571554574
17497,鹳,40563,0x9e73,30,2.237126759430659e-08,0.999889079526725
17498,驭,39533,0x9a6d,30,2.237126759430659e-08,0.9998891018979926
17499,䧄,18884,0x49c4,30,2.237126759430659e-08,0.9998891242692602
17500,驡,39521,0x9a61,30,2.237126759430659e-08,0.9998891466405279
17501,鑡,37985,0x9461,30,2.237126759430659e-08,0.9998891690117955
17502,鼺,40762,0x9f3a,30,2.237126759430659e-08,0.9998891913830631
17503,寷,23543,0x5bf7,30,2.237126759430659e-08,0.9998892137543307
17504,銈,37512,0x9288,30,2.237126759430659e-08,0.9998892361255983
17505,𤊨,148136,0x242a8,30,2.237126759430659e-08,0.9998892584968659
17506,笣,31523,0x7b23,30,2.237126759430659e-08,0.9998892808681336
17507,峎,23758,0x5cce,30,2.237126759430659e-08,0.9998893032394012
17508,𠭰,134000,0x20b70,30,2.237126759430659e-08,0.9998893256106688
17509,䬟,19231,0x4b1f,30,2.237126759430659e-08,0.9998893479819364
17510,䚩,18089,0x46a9,30,2.237126759430659e-08,0.999889370353204
17511,皔,30356,0x7694,30,2.237126759430659e-08,0.9998893927244716
17512,𤹇,151111,0x24e47,30,2.237126759430659e-08,0.9998894150957393
17513,𡌧,135975,0x21327,30,2.237126759430659e-08,0.9998894374670069
17514,𦩬,158316,0x26a6c,30,2.237126759430659e-08,0.9998894598382745
17515,呩,21609,0x5469,30,2.237126759430659e-08,0.9998894822095421
17516,𠱾,134270,0x20c7e,30,2.237126759430659e-08,0.9998895045808097
17517,嗂,21954,0x55c2,30,2.237126759430659e-08,0.9998895269520773
17518,滐,28368,0x6ed0,30,2.237126759430659e-08,0.999889549323345
17519,垴,22452,0x57b4,30,2.237126759430659e-08,0.9998895716946126
17520,韾,38910,0x97fe,30,2.237126759430659e-08,0.9998895940658802
17521,驯,39535,0x9a6f,30,2.237126759430659e-08,0.9998896164371478
17522,镵,38261,0x9575,30,2.237126759430659e-08,0.9998896388084154
17523,蚫,34475,0x86ab,30,2.237126759430659e-08,0.999889661179683
17524,澖,28566,0x6f96,30,2.237126759430659e-08,0.9998896835509506
17525,𡺿,138943,0x21ebf,30,2.237126759430659e-08,0.9998897059222183
17526,𥻓,155347,0x25ed3,30,2.237126759430659e-08,0.9998897282934859
17527,搂,25602,0x6402,30,2.237126759430659e-08,0.9998897506647535
17528,菧,33767,0x83e7,30,2.237126759430659e-08,0.9998897730360211
17529,兂,20802,0x5142,30,2.237126759430659e-08,0.9998897954072887
17530,蘲,34354,0x8632,30,2.237126759430659e-08,0.9998898177785563
17531,㧬,14828,0x39ec,30,2.237126759430659e-08,0.999889840149824
17532,抐,25232,0x6290,30,2.237126759430659e-08,0.9998898625210916
17533,㴠,15648,0x3d20,30,2.237126759430659e-08,0.9998898848923592
17534,𧇖,160214,0x271d6,30,2.237126759430659e-08,0.9998899072636268
17535,怆,24582,0x6006,30,2.237126759430659e-08,0.9998899296348944
17536,褃,35075,0x8903,30,2.237126759430659e-08,0.999889952006162
